02-09 15:34:43 2253M    0     0   861M  788 1020  17 0.3  82   0   0   0 0.74 0.39 0.23
02-09 15:34:44 2253M    0     0   861M    0     0   17 0.3  83   0   0   0 0.74 0.39 0.23
02-09 15:34:45 2257M    0     0   857M    0     0   17 0.7  83   0   0   0 0.74 0.39 0.23
02-09 15:34:46 2257M    0     0   857M    0     0   16 0.3  83   0   0   0 0.74 0.39 0.23
02-09 15:34:47 2257M    0     0   857M    0     0   17 0.2  83   0   0   0 0.76 0.40 0.24
02-09 15:34:48 2229M    0     0   885M 39.0.0087890625 39.0.0068359375  15 1.7  83   0   0   0 0.76 0.40 0.24
02-09 15:34:49 2206M    0     0   908M 45.0.0029296875 49.0.0048828125  15 2.2  83   0   0   0 0.76 0.40 0.24
02-09 15:34:50 2249M    0     0   865M    0     0   15 1.3  83   0   0   0 0.76 0.40 0.24
02-09 15:34:51 2238M    0     0   877M 40.0.00390625 40.0.001953125  15 1.5  83   0   0   0 0.76 0.40 0.24
02-09 15:34:52 2253M    0     0   861M    0     0   17 0.8  82   0   0   0 0.78 0.41 0.24
02-09 15:34:53 2253M    0     0   861M    0     0   17 0.2  83   0   0   0 0.78 0.41 0.24
02-09 15:34:54 2253M    0     0   861M    0     0   17 0.7  83   0   0   0 0.78 0.41 0.24
02-09 15:34:55 2264M    0     0   851M    0     0   16 0.5  83   0   0   0 0.78 0.41 0.24
02-09 15:34:56 2264M    0     0   851M    0     0   18 0.2  82   0   0   0 0.78 0.41 0.24
02-09 15:34:57 2264M    0     0   851M    0     0   17 0.5  83   0   0   0 0.79 0.42 0.25
02-09 15:34:58 2264M    0     0   851M    0     0   17 0.2  83   0   0   0 0.79 0.42 0.25
02-09 15:34:59 2264M    0     0   850M  156 2431  17 0.5  83   0   0   0 0.79 0.42 0.25
02-09 15:35:00 2237M    0     0   877M 54.0.0009765625 54.0  15 1.7  83   0   0   0 0.79 0.42 0.25
02-09 15:35:01 2226M    0     0   889M 45.0 44.0.0078125  15 2.0  83   0   0   0 0.79 0.42 0.25
02-09 15:35:02 2208M    0     0   906M 37.0.005859375 37.0.0048828125  16 0.8  83   0   0   0 0.81 0.43 0.25
02-09 15:35:03 2249M    0     0   865M    0     0   15 1.0  84   0   0   0 0.81 0.43 0.25
02-09 15:35:04 2253M    0     0   861M    0     0   17 0.2  83   0   0   0 0.81 0.43 0.25
02-09 15:35:05 2253M    0     0   861M    0     0   17   0  83   0   0   0 0.81 0.43 0.25
02-09 15:35:06 2253M    0     0   861M    0     0   16 0.5  83   0   0   0 0.81 0.43 0.25
02-09 15:35:07 2256M    0     0   858M    0     0   17 0.7  82   0   0   0 0.83 0.44 0.25
02-09 15:35:08 2256M    0     0   858M    0     0   17 0.3  83   0   0   0 0.83 0.44 0.25
02-09 15:35:09 2236M    0     0   878M 38.0.00390625 42.0.001953125  17 1.5  82   0   0   0 0.83 0.44 0.25
02-09 15:35:10 2253M    0     0   861M    0     0   17 0.8  83   0   0   0 0.83 0.44 0.25
02-09 15:35:11 2255M    0     0   859M    0     0   17 0.2  83   0   0   0 0.83 0.44 0.25
02-09 15:35:12 2256M    0     0   859M    0     0   17 0.8  82   0   0   0 0.84 0.45 0.26
02-09 15:35:13 2256M    0     0   859M    0     0   17 0.5  83   0   0   0 0.84 0.45 0.26
02-09 15:35:14 2211M    0     0   904M 40.0.0087890625 40.0.0078125  17 1.1  82   0   0   0 0.84 0.45 0.26
02-09 15:35:15 2195M    0     0   920M 35.0.00390625 35.0.0029296875  15 1.3  83   0   0   0 0.84 0.45 0.26
02-09 15:35:16 2245M    0     0   869M    0     0   16 1.3  83   0   0   0 0.84 0.45 0.26
02-09 15:35:17 2236M    0     0   879M 41.0.0048828125 41.0.00390625  16 1.2  83   0   0   0 0.85 0.46 0.26
02-09 15:35:18 2229M    0     0   886M 35.0.00390625 35.0.0029296875  15 1.5  83   0   0   0 0.85 0.46 0.26
02-09 15:35:19 2214M    0     0   900M 35.0.005859375 39.0.0087890625  15 1.7  83   0   0   0 0.85 0.46 0.26
02-09 15:35:20 2198M    0     0   917M 38.0.0078125 38.0.0078125  16 1.2  83   0   0   0 0.85 0.46 0.26
02-09 15:35:21 2246M    0     0   868M    0     0   16 1.3  83   0   0   0 0.85 0.46 0.26
02-09 15:35:22 2253M    0     0   861M    0     0   15 0.5  84   0   0   0 0.86 0.46 0.27
02-09 15:35:23 2253M    0     0   861M    0     0   16 0.7  83   0   0   0 0.86 0.46 0.27
02-09 15:35:24 2253M    0     0   861M    0     0   17 0.7  83   0   0   0 0.86 0.46 0.27
02-09 15:35:25 2255M    0     0   860M    0     0   16 1.0  83   0   0   0 0.86 0.46 0.27
02-09 15:35:26 2255M    0     0   860M    0     0   16 0.5  83   0   0   0 0.86 0.46 0.27
02-09 15:35:27 2255M    0     0   860M    0     0   16 0.7  83   0   0   0 0.87 0.47 0.27
02-09 15:35:28 2213M    0     0   901M 36.0 35.0.0087890625  17 0.8  83   0   0   0 0.87 0.47 0.27
02-09 15:35:29 2254M    0     0   861M  156 3128  16 1.0  84   0   0   0 0.87 0.47 0.27
02-09 15:35:30 2254M    0     0   861M    0     0   17 0.7  82   0   0   0 0.87 0.47 0.27
02-09 15:35:31 2254M    0     0   861M    0     0   16 0.3  83   0   0   0 0.87 0.47 0.27
02-09 15:35:32 2254M    0     0   861M  772 1052  17 0.5  83   0   0   0 0.88 0.48 0.27
02-09 15:35:33 2255M    0     0   860M    0     0   17 0.7  82   0   0   0 0.88 0.48 0.27
02-09 15:35:34 2255M    0     0   860M    0     0   16 0.7  83   0   0   0 0.88 0.48 0.27
02-09 15:35:35 2255M    0     0   860M    0     0   16 0.5  83   0   0   0 0.88 0.48 0.27
02-09 15:35:36 2255M    0     0   860M  824 1044  17 0.5  83   0   0   0 0.88 0.48 0.27
02-09 15:35:37 2201M    0     0   913M 55.0.0009765625 55.0.0009765625  15 1.7  83   0   0   0 0.89 0.49 0.28
02-09 15:35:38 2249M    0     0   866M    0     0   16 0.8  83   0   0   0 0.89 0.49 0.28
02-09 15:35:39 2238M    0     0   877M 35.0.0029296875 37.0.0068359375  15 1.5  83   0   0   0 0.89 0.49 0.28
02-09 15:35:40 2231M    0     0   883M 38.0.0087890625 38.0.0078125  15 1.7  84   0   0   0 0.89 0.49 0.28
02-09 15:35:41 2216M    0     0   899M 38.0.0078125 38.0.0068359375  16 1.2  83   0   0   0 0.89 0.49 0.28
02-09 15:35:42 2199M    0     0   915M 39.0.005859375 39.0.0078125  15 1.7  83   0   0   0 0.90 0.50 0.28
02-09 15:35:43 2248M    0     0   867M    0     0   16 0.8  83   0   0   0 0.90 0.50 0.28
02-09 15:35:44 2254M    0     0   861M    0     0   17 0.7  83   0   0   0 0.90 0.50 0.28
02-09 15:35:45 2254M    0     0   861M    0     0   16 0.8  83   0   0   0 0.90 0.50 0.28
02-09 15:35:46 2254M    0     0   861M    0     0   16 0.7  83   0   0   0 0.90 0.50 0.28
02-09 15:35:47 2254M    0     0   861M    0     0   16 0.7  83   0   0   0 0.91 0.51 0.28
02-09 15:35:48 2254M    0     0   861M    0     0   17 0.3  83   0   0   0 0.91 0.51 0.28
02-09 15:35:49 2254M    0     0   861M  156 2428  17 0.2  83   0   0   0 0.91 0.51 0.28
02-09 15:35:50 2254M    0     0   861M    0     0   17 0.8  83   0   0   0 0.91 0.51 0.28
02-09 15:35:51 2254M    0     0   861M    0     0   16 1.2  83   0   0   0 0.91 0.51 0.28
02-09 15:35:52 2254M    0     0   861M    0     0   16 0.5  83   0   0   0 0.92 0.51 0.29
02-09 15:35:53 2254M    0     0   861M    0     0   16 0.3  83   0   0   0 0.92 0.51 0.29
02-09 15:35:54 2254M    0     0   861M    0     0   17 0.7  82   0   0   0 0.92 0.51 0.29
02-09 15:35:55 2237M    0     0   877M 39.0.00390625 39.0.00390625  15 1.5  83   0   0   0 0.92 0.51 0.29
02-09 15:35:56 2229M    0     0   885M 36.0.005859375 36.0.0048828125  15 1.7  83   0   0   0 0.92 0.51 0.29
02-09 15:35:57 2208M    0     0   907M 41.0.0048828125 41.0.00390625  16 1.3  83   0   0   0 0.92 0.52 0.29
02-09 15:35:58 2250M    0     0   865M    0     0   16 1.0   - 453   0   0 0.92 0.52 0.29
02-09 15:35:59 2254M    0     0   861M  156 3020  17 0.5 450   -   0   0 0.92 0.52 0.29
02-09 15:36:00 2255M    0     0   860M 52.0  100  17 0.5  82   0   0   0 0.92 0.52 0.29
02-09 15:36:01 2203M    0     0   912M 35.0.0078125 35.0.005859375  17 1.0  83   0   0   0 0.92 0.52 0.29
02-09 15:36:02 2249M    0     0   866M    0     0   16 1.2  83   0   0   0 0.93 0.53 0.29
02-09 15:36:03 2237M    0     0   877M 41.0.0048828125 41.0.00390625  15 1.5  83   0   0   0 0.93 0.53 0.29
02-09 15:36:04 2230M    0     0   885M 40.0 39.0.0087890625  15 1.3  83   0   0   0 0.93 0.53 0.29
02-09 15:36:05 2255M    0     0   860M    0     0   15 0.5  85   0   0   0 0.93 0.53 0.29
02-09 15:36:06 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 0.93 0.53 0.29
02-09 15:36:07 2259M    0     0   856M    0     0   17 0.3  82   0   0   0 1.41 0.64 0.33
02-09 15:36:08 2259M    0     0   856M    0     0   17 0.3  83   0   0   0 1.41 0.64 0.33
02-09 15:36:09 2259M    0     0   856M  208 4551  17 0.8  82   0   0   0 1.41 0.64 0.33
02-09 15:36:10 2259M    0     0   856M    0     0   17 0.2  82   0   0   0 1.41 0.64 0.33
02-09 15:36:11 2259M    0     0   856M    0     0   17 0.5  83   0   0   0 1.41 0.64 0.33
02-09 15:36:12 2259M    0     0   856M    0     0   17 0.2  83   0   0   0 1.38 0.64 0.33
02-09 15:36:13 2259M    0     0   856M    0     0   17 0.8  83   0   0   0 1.38 0.64 0.33
02-09 15:36:14 2259M    0     0   856M    0     0   17 0.3  83   0   0   0 1.38 0.64 0.33
02-09 15:36:15 2259M    0     0   856M    0     0   17 0.3  83   0   0   0 1.38 0.64 0.33
02-09 15:36:16 2239M    0     0   876M 37.0 36.0.0078125  15 1.5  83   0   0   0 1.38 0.64 0.33
02-09 15:36:17 2254M    0     0   861M    0     0   16 0.7  83   0   0   0 1.35 0.65 0.34
02-09 15:36:18 2254M    0     0   861M    0     0   17 0.2  83   0   0   0 1.35 0.65 0.34
02-09 15:36:19 2258M    0     0   857M  208 4217  18 0.5  82   0   0   0 1.35 0.65 0.34
02-09 15:36:20 2258M    0     0   857M    0     0   17 0.3  83   0   0   0 1.35 0.65 0.34
02-09 15:36:21 2258M    0     0   857M    0     0   17 0.2  83   0   0   0 1.35 0.65 0.34
02-09 15:36:22 2210M    0     0   905M 38.0.0009765625 38.0  16 1.0  83   0   0   0 1.32 0.65 0.34
02-09 15:36:23 2252M    0     0   863M    0     0   16 0.8  83   0   0   0 1.32 0.65 0.34
02-09 15:36:24 2255M    0     0   860M    0     0   17 0.2  82   0   0   0 1.32 0.65 0.34
02-09 15:36:25 2255M    0     0   859M    0     0   17 0.5  83   0   0   0 1.32 0.65 0.34
02-09 15:36:26 2199M    0     0   916M 45.0.0068359375 45.0.0068359375  16 1.3  83   0   0   0 1.32 0.65 0.34
02-09 15:36:27 2247M    0     0   868M    0     0   16 0.7  83   0   0   0 1.30 0.66 0.34
02-09 15:36:28 2235M    0     0   879M 46.0.001953125 46.0.001953125  14 2.8  83   0   0   0 1.30 0.66 0.34
02-09 15:36:29 2225M    0     0   890M 36.0.005859375 41.0.0029296875  16 1.3  83   0   0   0 1.30 0.66 0.34
02-09 15:36:30 2204M    0     0   910M 40.0.00390625 40.0.00390625  15 1.0  84   0   0   0 1.30 0.66 0.34
02-09 15:36:31 2250M    0     0   864M    0     0   16 0.8  83   0   0   0 1.30 0.66 0.34
02-09 15:36:32 2254M    0     0   860M    0     0   16 0.7  83   0   0   0 1.27 0.66 0.35
02-09 15:36:33 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.27 0.66 0.35
02-09 15:36:34 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.27 0.66 0.35
02-09 15:36:35 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.27 0.66 0.35
02-09 15:36:36 2255M    0     0   859M    0     0   17 0.5  83   0   0   0 1.27 0.66 0.35
02-09 15:36:37 2237M    0     0   877M 56.0.005859375 56.0.0009765625  15 1.5  83   0   0   0 1.25 0.67 0.35
02-09 15:36:38 2228M    0     0   887M 41.0.005859375 41.0.0048828125  15 1.7  83   0   0   0 1.25 0.67 0.35
02-09 15:36:39 2209M    0     0   906M 36.0.0048828125 40.0.001953125  16 1.2  83   0   0   0 1.25 0.67 0.35
02-09 15:36:40 2250M    0     0   864M    0     0   16 1.2  83   0   0   0 1.25 0.67 0.35
02-09 15:36:41 2240M    0     0   874M 40.0 39.0.0087890625  16 1.0  83   0   0   0 1.25 0.67 0.35
02-09 15:36:42 2254M    0     0   860M  772 1036  16 0.8  83   0   0   0 1.23 0.68 0.35
02-09 15:36:43 2254M    0     0   860M    0     0   16 0.5  83   0   0   0 1.23 0.68 0.35
02-09 15:36:44 2254M    0     0   860M    0     0   16 1.2  83   0   0   0 1.23 0.68 0.35
02-09 15:36:45 2254M    0     0   860M    0     0   17 0.2  83   0   0   0 1.23 0.68 0.35
02-09 15:36:46 2254M    0     0   860M    0     0   17 0.8  83   0   0   0 1.23 0.68 0.35
02-09 15:36:47 2254M    0     0   860M    0     0   16 1.2  83   0   0   0 1.21 0.68 0.36
02-09 15:36:48 2254M    0     0   860M    0     0   17 0.2  83   0   0   0 1.21 0.68 0.36
02-09 15:36:49 2254M    0     0   860M  876 2330  16 0.7  83   0   0   0 1.21 0.68 0.36
02-09 15:36:50 2236M    0     0   879M 37.0.0029296875 41.0  16 1.7  83   0   0   0 1.21 0.68 0.36
02-09 15:36:51 2224M    0     0   890M 40.0.00390625 40.0.0029296875  15 1.3  84   0   0   0 1.21 0.68 0.36
02-09 15:36:52 2254M    0     0   860M    0     0   16 1.1  82   0   0   0 1.19 0.69 0.36
02-09 15:36:53 2254M    0     0   860M    0     0   17 0.2  83   0   0   0 1.19 0.69 0.36
02-09 15:36:54 2254M    0     0   860M    0     0   16 0.5  83   0   0   0 1.19 0.69 0.36
02-09 15:36:55 2254M    0     0   860M    0     0   16 0.5  83   0   0   0 1.19 0.69 0.36
02-09 15:36:56 2254M    0     0   860M    0     0   17 0.5  82   0   0   0 1.19 0.69 0.36
02-09 15:36:57 2255M    0     0   860M    0     0   18 0.2  81   0   0   0 1.18 0.69 0.36
02-09 15:36:58 2255M    0     0   860M    0     0   16 0.7  83   0   0   0 1.18 0.69 0.36
02-09 15:36:59 2255M    0     0   860M  156 2972  16 0.7  83   0   0   0 1.18 0.69 0.36
02-09 15:37:00 2255M    0     0   860M 52.0  100  16 0.7  83   0   0   0 1.18 0.69 0.36
02-09 15:37:01 2255M    0     0   860M    0     0   17 0.7  82   0   0   0 1.18 0.69 0.36
02-09 15:37:02 2254M    0     0   860M 38.0.0068359375 41.0  16 0.8  83   0   0   0 1.16 0.70 0.37
02-09 15:37:03 2240M    0     0   874M 3396  926  15 1.5  83   0   0   0 1.16 0.70 0.37
02-09 15:37:04 2227M    0     0   887M 40.0.0009765625 40.0  14 1.7  84   0   0   0 1.16 0.70 0.37
02-09 15:37:05 2254M    0     0   860M    0     0   16 1.0  83   0   0   0 1.16 0.70 0.37
02-09 15:37:06 2254M    0     0   860M    0     0   16 0.7  83   0   0   0 1.16 0.70 0.37
02-09 15:37:07 2254M    0     0   860M    0     0   16 0.7  83   0   0   0 1.15 0.70 0.37
02-09 15:37:08 2254M    0     0   860M    0     0   16 0.5  83   0   0   0 1.15 0.70 0.37
02-09 15:37:09 2254M    0     0   860M  156 2479  16 1.2  83   0   0   0 1.15 0.70 0.37
02-09 15:37:10 2254M    0     0   860M    0     0   17 0.5  82   0   0   0 1.15 0.70 0.37
02-09 15:37:11 2255M    0     0   859M    0     0   17 0.2  83   0   0   0 1.15 0.70 0.37
02-09 15:37:12 2255M    0     0   859M    0     0   17 0.5  83   0   0   0 1.14 0.70 0.37
02-09 15:37:13 2232M    0     0   882M 1399 1317  16 0.8  83   0   0   0 1.14 0.70 0.37
02-09 15:37:14 2254M    0     0   860M    0     0   14 0.7  85   0   0   0 1.14 0.70 0.37
02-09 15:37:15 2254M    0     0   860M    0     0   17 0.3  83   0   0   0 1.14 0.70 0.37
02-09 15:37:16 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.14 0.70 0.37
02-09 15:37:17 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.13 0.71 0.38
02-09 15:37:18 2255M    0     0   860M    0     0   18 0.5  82   0   0   0 1.13 0.71 0.38
02-09 15:37:19 2255M    0     0   860M  208 3539  17 0.3  83   0   0   0 1.13 0.71 0.38
02-09 15:37:20 2238M    0     0   876M 1416 1334  17 1.2  82   0   0   0 1.13 0.71 0.38
02-09 15:37:21 2254M    0     0   860M    0     0   16 0.8  83   0   0   0 1.13 0.71 0.38
02-09 15:37:22 2254M    0     0   860M    0     0   17 0.3  83   0   0   0 1.12 0.71 0.38
02-09 15:37:23 2259M    0     0   856M    0     0   16 0.5  83   0   0   0 1.12 0.71 0.38
02-09 15:37:24 2259M    0     0   856M    0     0   17 0.3  83   0   0   0 1.12 0.71 0.38
02-09 15:37:25 2259M    0     0   855M    0     0   17 0.7  82   0   0   0 1.12 0.71 0.38
02-09 15:37:26 2240M    0     0   874M 1398 1316  16 1.2  83   0   0   0 1.12 0.71 0.38
02-09 15:37:27 2255M    0     0   860M    0     0   17 0.7  83   0   0   0 1.19 0.74 0.39
02-09 15:37:28 2255M    0     0   860M  824 1092  17 0.3  82   0   0   0 1.19 0.74 0.39
02-09 15:37:29 2256M    0     0   858M    0  3208  17 0.5  83   0   0   0 1.19 0.74 0.39
02-09 15:37:30 2256M    0     0   858M  260 1733  17 0.3  83   0   0   0 1.19 0.74 0.39
02-09 15:37:31 2256M    0     0   858M    0     0   17 0.2  83   0   0   0 1.19 0.74 0.39
02-09 15:37:32 2217M    0     0   898M 1398 1316  17 0.8  82   0   0   0 1.17 0.74 0.39
02-09 15:37:33 2255M    0     0   860M    0     0   16 1.0  83   0   0   0 1.17 0.74 0.39
02-09 15:37:34 2255M    0     0   860M    0     0   17 0.5  83   0   0   0 1.17 0.74 0.39
02-09 15:37:35 2255M    0     0   860M    0     0   17   0  83   0   0   0 1.17 0.74 0.39
02-09 15:37:36 2255M    0     0   860M    0     0   17 0.2  83   0   0   0 1.17 0.74 0.39
02-09 15:37:37 2255M    0     0   860M    0     0   17 0.7  83   0   0   0 1.16 0.74 0.39
02-09 15:37:38 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.16 0.74 0.39
02-09 15:37:39 2255M    0     0   860M    0     0   17 0.5  83   0   0   0 1.16 0.74 0.39
02-09 15:37:40 2240M    0     0   875M 1624 4720  15 1.3  83   0   0   0 1.16 0.74 0.39
02-09 15:37:41 2254M    0     0   860M    0     0   17 0.5  83   0   0   0 1.16 0.74 0.39
02-09 15:37:42 2254M    0     0   860M    0     0   17 0.3  83   0   0   0 1.15 0.75 0.40
02-09 15:37:43 2266M    0     0   849M    0     0   16 0.5  83   0   0   0 1.15 0.75 0.40
02-09 15:37:44 2266M    0     0   849M    0     0   17 0.8  82   0   0   0 1.15 0.75 0.40
02-09 15:37:45 2267M    0     0   848M    0     0   17 0.7  82   0   0   0 1.15 0.75 0.40
02-09 15:37:46 2235M    0     0   880M 1398 1316  16 1.0  83   0   0   0 1.15 0.75 0.40
02-09 15:37:47 2255M    0     0   860M    0     0   16 0.5  84   0   0   0 1.13 0.75 0.40
02-09 15:37:48 2255M    0     0   860M    0     0   17 0.3  83   0   0   0 1.13 0.75 0.40
02-09 15:37:49 2255M    0     0   860M    0     0   17 0.2  83   0   0   0 1.13 0.75 0.40
02-09 15:37:50 2255M    0     0   860M  260 4604  17 0.7  82   0   0   0 1.13 0.75 0.40
